index,id,incognito,browser_id,visit_id,extension_session_uuid,process_id,window_id,tab_id,tab_opener_tab_id,frame_id,parent_frame_id,window_width,window_height,window_type,tab_width,tab_height,tab_cookie_store_id,uuid,url,transition_qualifiers,transition_type,before_navigate_event_ordinal,before_navigate_time_stamp,committed_event_ordinal,committed_time_stamp
10,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483658,0.0,450,667,normal,450,582,firefox-default,52d8072a-e4e2-4fd5-b1dd-eff42af1ebe1,https://insight.adsrvr.org/track/up?adv=uv7gy3o&ref=https%3A%2F%2Fwww.ncl.com%2F&upid=e3bn5i4&upv=1.1.0,[],auto_subframe,1434.0,2021-07-12T09:37:56.668Z,1435,2021-07-12T09:37:56.669Z
11,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483659,0.0,450,667,normal,450,582,firefox-default,10cb47c7-927e-4088-b269-368d0b0359ad,about:blank,[],auto_subframe,1436.0,2021-07-12T09:37:56.695Z,1437,2021-07-12T09:37:56.696Z
12,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483660,0.0,450,667,normal,450,582,firefox-default,a8bbf286-d07c-4564-a1c9-7555aca8b75c,https://universal.iperceptions.com/iFrame.html,[],auto_subframe,1438.0,2021-07-12T09:37:56.754Z,1439,2021-07-12T09:37:56.762Z
13,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483661,0.0,450,667,normal,450,582,firefox-default,67cc5913-b107-43bc-8675-b253aacb1f61,about:blank,[],auto_subframe,1461.0,2021-07-12T09:37:56.972Z,1462,2021-07-12T09:37:56.973Z
14,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483662,0.0,450,667,normal,450,582,firefox-default,647fdc1f-6c41-47d5-b910-e09234a67acc,about:blank,[],auto_subframe,1482.0,2021-07-12T09:37:57.802Z,1483,2021-07-12T09:37:57.810Z
15,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483663,0.0,450,667,normal,450,582,firefox-default,e60f7dd2-f5d9-4cab-ad06-2dcbaec77afa,about:blank,[],auto_subframe,1484.0,2021-07-12T09:37:57.827Z,1485,2021-07-12T09:37:57.830Z
16,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483662,0.0,450,667,normal,450,582,firefox-default,7ce586af-651d-4a8d-90cc-9eab0e0c80ca,https://tr.snapchat.com/cm/i?pid=a2b04a59-b58d-4131-937d-795a8cc1c951,[],auto_subframe,1616.0,2021-07-12T09:37:59.662Z,1617,2021-07-12T09:37:59.664Z
17,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483664,0.0,450,667,normal,450,582,firefox-default,68c27af3-a507-497d-8a0d-a2ce6838e0c6,https://vars.hotjar.com/box-25a418976ea02a6f393fbbe77cec94bb.html,[],auto_subframe,1659.0,2021-07-12T09:38:00.891Z,1660,2021-07-12T09:38:00.891Z
18,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483665,0.0,450,667,normal,450,582,firefox-default,d90ebdb1-adf3-4eb3-9a16-32475a547687,about:blank,[],auto_subframe,1661.0,2021-07-12T09:38:00.921Z,1662,2021-07-12T09:38:00.922Z
19,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483666,0.0,450,667,normal,450,582,firefox-default,abc5624b-3792-4c94-93ed-335590bb5cc6,about:blank,[],auto_subframe,1690.0,2021-07-12T09:38:02.043Z,1691,2021-07-12T09:38:02.046Z
20,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483667,0.0,450,667,normal,450,582,firefox-default,ccf51e6e-a922-43ff-826d-24c6c9e72e4b,about:blank,[],auto_subframe,1692.0,2021-07-12T09:38:02.092Z,1693,2021-07-12T09:38:02.101Z
21,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483666,0.0,450,667,normal,450,582,firefox-default,2301c3ce-81f2-4c79-ab88-b56f12cddc32,https://6271502.fls.doubleclick.net/activityi;src=6271502;type=other0;cat=ncl_l00b;ord=2343918653142;gtm=2od770;auiddc=162509018.1626082678;u8=us;u9=en;u10=USD;~oref=https%3A%2F%2Fwww.ncl.com%2F?,[],auto_subframe,1696.0,2021-07-12T09:38:02.164Z,1697,2021-07-12T09:38:02.165Z
22,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483668,0.0,450,667,normal,450,582,firefox-default,a270d487-06bf-4584-af93-7ff0424b4f36,about:blank,[],auto_subframe,1698.0,2021-07-12T09:38:02.230Z,1699,2021-07-12T09:38:02.256Z
23,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483669,0.0,450,667,normal,450,582,firefox-default,72185f18-0516-4dda-823a-34f3a3b4f8c7,about:blank,[],auto_subframe,1701.0,2021-07-12T09:38:02.394Z,1702,2021-07-12T09:38:02.395Z
24,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483668,0.0,450,667,normal,450,582,firefox-default,d98c7f89-218d-4658-8434-d1d56c3ec307,https://6271502.fls.doubleclick.net/activityi;src=6271502;type=other0;cat=ncl_l00f;gtm=2od770;auiddc=162509018.1626082678;u8=us;u9=en;u10=USD;~oref=https%3A%2F%2Fwww.ncl.com%2F?,[],auto_subframe,1703.0,2021-07-12T09:38:02.492Z,1704,2021-07-12T09:38:02.532Z
25,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483670,0.0,450,667,normal,450,582,firefox-default,97bf6932-32db-47ff-90e5-545925ba1f53,about:blank,[],auto_subframe,1708.0,2021-07-12T09:38:02.869Z,1709,2021-07-12T09:38:02.883Z
26,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483671,0.0,450,667,normal,450,582,firefox-default,a8987fc3-ca74-43ea-b563-12c8bb6d34fd,about:blank,[],auto_subframe,1710.0,2021-07-12T09:38:02.934Z,1711,2021-07-12T09:38:02.936Z
27,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483670,0.0,450,667,normal,450,582,firefox-default,921428b8-8b96-4ae3-a481-8cb052a79730,https://9706277.fls.doubleclick.net/activityi;src=9706277;type=norw;cat=norwe003;ord=4491114746265;gtm=2od770;auiddc=162509018.1626082678;u10=%2F;~oref=https%3A%2F%2Fwww.ncl.com%2F?,[],auto_subframe,1712.0,2021-07-12T09:38:03.001Z,1713,2021-07-12T09:38:03.027Z
28,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483672,0.0,450,667,normal,450,582,firefox-default,ccb0006b-e06c-470d-a83f-827226b9bbd3,about:blank,[],auto_subframe,1717.0,2021-07-12T09:38:03.151Z,1718,2021-07-12T09:38:03.154Z
29,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483673,0.0,450,667,normal,450,582,firefox-default,137a77c7-3026-4c6e-a42c-044298ee0674,about:blank,[],auto_subframe,1719.0,2021-07-12T09:38:03.195Z,1720,2021-07-12T09:38:03.196Z
30,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483672,0.0,450,667,normal,450,582,firefox-default,96f81b93-97a4-473d-8b28-1e8b9881a79f,https://9706277.fls.doubleclick.net/activityi;src=9706277;type=norw;cat=norwe003;ord=3274587915175;gtm=2od770;auiddc=162509018.1626082678;u10=%2F;~oref=https%3A%2F%2Fwww.ncl.com%2F?,[],auto_subframe,1721.0,2021-07-12T09:38:03.300Z,1722,2021-07-12T09:38:03.302Z
31,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483674,0.0,450,667,normal,450,582,firefox-default,7aa9ad49-50a7-4882-a6a2-db80f60aee4d,about:blank,[],auto_subframe,1723.0,2021-07-12T09:38:03.478Z,1724,2021-07-12T09:38:03.479Z
32,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483675,0.0,450,667,normal,450,582,firefox-default,9850afdd-aa68-42dc-9c20-330e6cd78cf5,about:blank,[],auto_subframe,1725.0,2021-07-12T09:38:03.503Z,1726,2021-07-12T09:38:03.512Z
33,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483674,0.0,450,667,normal,450,582,firefox-default,07f674ec-a681-49ae-92f5-3cdfe2565bb9,https://6271502.fls.doubleclick.net/activityi;src=6271502;type=other0;cat=ncl_l00b;ord=3170863232889;gtm=2od770;auiddc=162509018.1626082678;u8=us;u9=en;u10=USD;~oref=https%3A%2F%2Fwww.ncl.com%2F?,[],auto_subframe,1728.0,2021-07-12T09:38:03.555Z,1729,2021-07-12T09:38:03.556Z
34,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483676,0.0,450,667,normal,450,582,firefox-default,df1b233e-49be-4248-960b-89b17c9a70f9,about:blank,[],auto_subframe,1731.0,2021-07-12T09:38:03.619Z,1732,2021-07-12T09:38:03.634Z
35,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483677,0.0,450,667,normal,450,582,firefox-default,519d231f-2d84-49f2-a64d-c0008fa4e1dc,about:blank,[],auto_subframe,1733.0,2021-07-12T09:38:03.667Z,1734,2021-07-12T09:38:03.689Z
36,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483676,0.0,450,667,normal,450,582,firefox-default,4a5e0bd7-bf4c-4a17-8f5b-2602b5b8f129,https://6271502.fls.doubleclick.net/activityi;src=6271502;type=other0;cat=ncl_l00f;gtm=2od770;auiddc=162509018.1626082678;u8=us;u9=en;u10=USD;~oref=https%3A%2F%2Fwww.ncl.com%2F?,[],auto_subframe,1735.0,2021-07-12T09:38:03.796Z,1736,2021-07-12T09:38:03.797Z
37,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483678,0.0,450,667,normal,450,582,firefox-default,8a563059-9ee1-4027-a6e2-5025ae4f009e,about:blank,[],auto_subframe,1743.0,2021-07-12T09:38:03.991Z,1744,2021-07-12T09:38:04.029Z
38,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483679,0.0,450,667,normal,450,582,firefox-default,d477e0ca-2244-42ab-b6b7-29906db3c670,about:blank,[],auto_subframe,1745.0,2021-07-12T09:38:04.074Z,1746,2021-07-12T09:38:04.075Z
39,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483680,0.0,450,667,normal,450,582,firefox-default,d918c0ab-3827-480b-9abe-e69ed07a9d0c,about:blank,[],auto_subframe,1748.0,2021-07-12T09:38:04.151Z,1749,2021-07-12T09:38:04.152Z
40,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483681,0.0,450,667,normal,450,582,firefox-default,d3b46b1d-8697-46ba-b379-57d89b0568c4,about:blank,[],auto_subframe,1750.0,2021-07-12T09:38:04.244Z,1751,2021-07-12T09:38:04.245Z
41,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483682,0.0,450,667,normal,450,582,firefox-default,1b56ee60-f913-49f5-9992-5dcdece30f7c,https://insight.adsrvr.org/track/up?adv=uv7gy3o&ref=https%3A%2F%2Fwww.ncl.com%2F&upid=e3bn5i4&upv=1.1.0,[],auto_subframe,1763.0,2021-07-12T09:38:04.934Z,1764,2021-07-12T09:38:04.967Z
42,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483683,0.0,450,667,normal,450,582,firefox-default,cb068d40-56db-400d-9bb4-a3a9f64ae4d1,about:blank,[],auto_subframe,1768.0,2021-07-12T09:38:04.997Z,1769,2021-07-12T09:38:04.997Z
43,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483678,0.0,450,667,normal,450,582,firefox-default,4b5195e2-9bc5-43c8-8b16-c7f546ef18ad,https://tr.snapchat.com/p,[],auto_subframe,2130.0,2021-07-12T09:38:10.066Z,2131,2021-07-12T09:38:10.068Z
44,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483680,0.0,450,667,normal,450,582,firefox-default,b6a0b9ea-f4c3-4a90-a82f-2759982e8094,https://tr.snapchat.com/p,[],auto_subframe,2132.0,2021-07-12T09:38:10.314Z,2133,2021-07-12T09:38:10.315Z
45,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483684,0.0,450,667,normal,450,582,firefox-default,81140960-e5fe-4fd1-936b-bd3c308fbde8,https://bid.g.doubleclick.net/xbbe/pixel?d=KAE,[],auto_subframe,2229.0,2021-07-12T09:38:15.251Z,2230,2021-07-12T09:38:15.289Z
46,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483685,0.0,450,667,normal,450,582,firefox-default,cdca7aaf-9463-43f4-a7b2-2eb94fc52922,about:blank,[],auto_subframe,2231.0,2021-07-12T09:38:15.314Z,2232,2021-07-12T09:38:15.315Z
47,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483686,0.0,450,667,normal,450,582,firefox-default,412b5584-dad5-4f7e-bb7e-cdd83f469e86,https://bid.g.doubleclick.net/xbbe/pixel?d=KAE,[],auto_subframe,2236.0,2021-07-12T09:38:15.602Z,2237,2021-07-12T09:38:15.610Z
48,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483687,0.0,450,667,normal,450,582,firefox-default,aabe4a06-5cdb-4af4-ba0f-0a6efcacfba4,about:blank,[],auto_subframe,2238.0,2021-07-12T09:38:15.792Z,2239,2021-07-12T09:38:15.794Z
49,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483688,0.0,450,667,normal,450,582,firefox-default,b6e0925a-ebaf-4925-b6ad-d288bb0717e1,https://bid.g.doubleclick.net/xbbe/pixel?d=KAE,[],auto_subframe,2245.0,2021-07-12T09:38:16.041Z,2246,2021-07-12T09:38:16.044Z
50,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483689,0.0,450,667,normal,450,582,firefox-default,313448bb-8a88-475e-b1be-a1cfd6347076,about:blank,[],auto_subframe,2249.0,2021-07-12T09:38:16.118Z,2250,2021-07-12T09:38:16.120Z
51,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483690,0.0,450,667,normal,450,582,firefox-default,92d41235-bbf1-46ce-b3d0-f9a7f156d694,https://bid.g.doubleclick.net/xbbe/pixel?d=KAE,[],auto_subframe,2257.0,2021-07-12T09:38:16.707Z,2258,2021-07-12T09:38:16.710Z
52,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483691,0.0,450,667,normal,450,582,firefox-default,5d1960c2-a939-46de-b7fe-c38a17f4e972,about:blank,[],auto_subframe,2259.0,2021-07-12T09:38:16.778Z,2260,2021-07-12T09:38:16.779Z
53,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483692,0.0,450,667,normal,450,582,firefox-default,c980b44c-a20f-41df-ad79-ebcc1396ca19,https://bid.g.doubleclick.net/xbbe/pixel?d=KAE,[],auto_subframe,2264.0,2021-07-12T09:38:16.979Z,2265,2021-07-12T09:38:16.980Z
54,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483693,0.0,450,667,normal,450,582,firefox-default,621e0d85-142d-4746-a520-9094cb2d5cd5,about:blank,[],auto_subframe,2266.0,2021-07-12T09:38:17.054Z,2267,2021-07-12T09:38:17.092Z
55,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483694,2147483662.0,450,667,normal,450,582,firefox-default,eb709b0e-ec92-49ac-9e10-0923a2b0d5a7,about:blank,[],auto_subframe,2374.0,2021-07-12T09:38:21.652Z,2375,2021-07-12T09:38:21.656Z
56,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483695,2147483682.0,450,667,normal,450,582,firefox-default,8826b9f0-13c5-4ed7-95eb-1f88b896e3bc,https://idpix.media6degrees.com/orbserv/hbpix?pixId=69060&pcv=78&ptid=87&tpuv=01&tpu=5b3d5520-198f-4e17-926b-ec390fd73f3a&redir=https%3A%2F%2Fmatch.adsrvr.org%2Ftrack%2Fcmf%2Fgeneric%3Fttd_pid%3Dyjn0gup,[],auto_subframe,2382.0,2021-07-12T09:38:22.073Z,2383,2021-07-12T09:38:22.074Z
57,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483696,2147483682.0,450,667,normal,450,582,firefox-default,4dc7a31a-94e9-4867-a598-5a36e73603cd,https://su.addthis.com/red/usync?pid=11124&puid=5b3d5520-198f-4e17-926b-ec390fd73f3a&url=https%3a%2f%2fmatch.adsrvr.org%2ftrack%2fcmf%2fgeneric%3fttd_pid%3daddthis,[],auto_subframe,2384.0,2021-07-12T09:38:22.096Z,2385,2021-07-12T09:38:22.096Z
58,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483697,2147483682.0,450,667,normal,450,582,firefox-default,980cac60-28dc-4959-8873-f513b589951f,https://aa.agkn.com/adscores/g.pixel?sid=9211946648&tdid=5b3d5520-198f-4e17-926b-ec390fd73f3a&_redir=https%3A%2F%2Fmatch.adsrvr.org%2Ftrack%2Fcmf%2Fgeneric%3Fttd_pid%3Dadadvisor%26ttd_tpi%3D1%26gdpr%3D1%26gdpr_consent%3D,[],auto_subframe,2386.0,2021-07-12T09:38:22.107Z,2387,2021-07-12T09:38:22.107Z
59,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483698,0.0,450,667,normal,450,582,firefox-default,adb572f9-b047-4a11-86ab-7c67ca6b4674,about:blank,[],auto_subframe,2436.0,2021-07-12T09:38:23.711Z,2437,2021-07-12T09:38:23.713Z
60,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483699,0.0,450,667,normal,450,582,firefox-default,a01892e7-17b5-47ca-bf90-eac2fa996b31,about:blank,[],auto_subframe,2438.0,2021-07-12T09:38:23.761Z,2439,2021-07-12T09:38:23.762Z
61,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483694,2147483662.0,450,667,normal,450,582,firefox-default,724fbe62-57f1-4261-97d4-35c36bf3c4d1,https://tr.snapchat.com/cm/s?pnid=140&cb=1626082701301,[],auto_subframe,2478.0,2021-07-12T09:38:25.124Z,2480,2021-07-12T09:38:25.166Z
62,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483700,0.0,450,667,normal,450,582,firefox-default,3f1dec14-14db-4c0c-8a93-11696a16851b,https://service.force.com/embeddedservice/5.0/esw.html?parent=https://www.ncl.com/,[],auto_subframe,2683.0,2021-07-12T09:38:27.183Z,2684,2021-07-12T09:38:27.201Z
63,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483701,0.0,450,667,normal,450,582,firefox-default,56679ec8-8f37-44b2-bc49-44a7c5a1a95f,about:blank,[],auto_subframe,2685.0,2021-07-12T09:38:27.256Z,2686,2021-07-12T09:38:27.275Z
64,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483702,2147483670.0,450,667,normal,450,582,firefox-default,0d9dc114-1d0b-4a1d-8f5b-da74dfa65262,https://insight.adsrvr.org/track/up?adv=hugqf9n&ref=https%3A%2F%2Fwww.ncl.com%2F&upid=gal93j2&upv=1.1.0,[],auto_subframe,2853.0,2021-07-12T09:38:30.850Z,2854,2021-07-12T09:38:30.851Z
65,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,1,,2147483703,2147483672.0,450,667,normal,450,582,firefox-default,aad2f44c-76c0-4d1b-84b2-62a31c8ae87f,https://insight.adsrvr.org/track/up?adv=hugqf9n&ref=https%3A%2F%2Fwww.ncl.com%2F&upid=gal93j2&upv=1.1.0,[],auto_subframe,2857.0,2021-07-12T09:38:31.210Z,2858,2021-07-12T09:38:31.211Z
66,,0,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,1.0,0,,450,667,normal,450,582,firefox-default,ff686383-d2d7-432a-82ea-f09bc0e8d29a,about:blank,[],link,,,3486,2021-07-12T09:41:29.405Z
